id_venta,numero_linea,fecha_venta,id_cliente,id_producto,id_tienda,nombre_tienda,ciudad,empresa,nombre_producto,categoria,cantidad,precio_unitario,descuento,genero_cliente,tipo_cliente,talla,metodo_pago,canal,temporada,tipo_prenda,departamento
V002024,2,2024-05-24,C02780,P0013,T004,KOAJ Unicentro,Armenia,KOAJ,Bolso,Accesorios,4,"60000,00",0.0,Hombre,Turista,XXL,Efectivo,Tienda física,Temporada regular,Accesorio,Quindío
V002467,1,2025-03-14,C00946,P0002,T003,KOAJ Ocean Mall,Santa Marta,KOAJ,Set deportivo,Deportivo,2,157000,0.4,Mujer,Turista,M,Efectivo,Tienda física,Temporada regular,Conjunto,Magdalena
V003031,3,2024-03-17,C01271,P0012,T015,KOAJ Wajira,Riohacha,KOAJ,Blusa,Blusas,1,"110000,00",0.0,Mujer,Local,M,Tarjeta débito,Tienda física,Día de la Madre,Blusa,La Guajira
V003069,1,2024-01-27,C02495,P0021,T014,KOAJ La Estación,Ibagué,KOAJ,Polo,Camisas,2,"125000,00",0.1,Mujer,Local,XS,Efectivo,Tienda física,Día de la Madre,Polo,Tolima
V003670,1,2025-08-22,C00753,P0001,T009,KOAJ Buenavista,Montería,KOAJ,Pantalón clásico,Pantalones,2,137000,0.1,Mujer,Local,36,Tarjeta crédito,Tienda física,Temporada regular,Pantalón,Córdoba
V001319,2,2024-08-21,C01192,P0001,T007,KOAJ San Pedro Plaza,Neiva,KOAJ,Pantalón clásico,Pantalones,1,"146.000,00",0.0,Mujer,Local,36,Tarjeta débito,Tienda física,Día de la Madre,Pantalón,Huila
V001314,2,2025-07-13,C00406,P0009,T037,KOAJ Fundadores,Manizales,KOAJ,Camisa casual,Camisas,1,"126000,00",0.0,Mujer,Local,XXL,Efectivo,Tienda física,Temporada regular,Camisa,Caldas
V003420,1,2023-01-22,C02690,P0026,T021,KOAJ Mallplaza,Manizales,KOAJ,Buzo con capucha,Buzos,4,"139.000,00",0.3,Hombre,Local,M,Tarjeta crédito,Tienda física,Temporada regular,Buzo,Caldas
V003335,1,2024-07-11,C01699,P0017,T001,KOAJ Premium Plaza,Medellín,KOAJ,Vestido casual,Vestidos,1,"141.000,00",0.0,Mujer,Local,M,Tarjeta débito,Tienda física,Temporada regular,Vestido,Antioquia
V000130,1,2025-11-25,C01960,P0006,T012,KOAJ Chipichape,Cali,KOAJ,Cinturón,Accesorios,2,54000,0.0,Mujer,Local,XXL,Tarjeta débito,Tienda física,Temporada regular,Accesorio,Valle del Cauca
V001964,1,2023-12-16,C01031,P0014,T039,KOAJ Alamedas,Montería,KOAJ,Jogger,Pantalones,1,"135000,00",0.1,Mujer,Turista,30,Tarjeta crédito,Tienda física,Black Friday,Pantalón,Córdoba
V001262,1,2023-07-08,C00577,P0024,T038,KOAJ Plaza Central,Bogotá,KOAJ,Chaqueta denim,Chaquetas,1,226000,0.0,Mujer,Local,L,Transferencia,Tienda física,Día de la Madre,Chaqueta,Bogotá D.C.
V001830,1,2023-10-10,C01136,P0011,T003,KOAJ Ocean Mall,Santa Marta,KOAJ,Buzo básico,Buzos,1,"134.000,00",0.0,Mujer,Local,S,Tarjeta crédito,Tienda física,Día del Padre,Buzo,Magdalena
V000907,1,2023-01-09,C01617,P0011,T028,KOAJ Ventura Plaza,Cúcuta,KOAJ,Buzo básico,Buzos,3,"140000,00",0.0,Hombre,Local,XL,Transferencia,Online,Regreso a clases,Buzo,Norte de Santander
V001746,1,2025-08-18,C01573,P0010,T004,KOAJ Unicentro,Armenia,KOAJ,Short,Shorts,3,98000,0.05,Hombre,Local,34,Tarjeta crédito,Tienda física,Día del Padre,Short,Quindío
V003057,3,2024-12-03,C01381,P0024,T031,KOAJ Campanario,Popayán,KOAJ,Chaqueta denim,Chaquetas,1,"218.000,00",0.05,Mujer,Local,XXL,Tarjeta débito,Tienda física,Temporada regular,Chaqueta,Cauca
V000327,3,2023-09-23,C01852,P0006,T028,KOAJ Ventura Plaza,Cúcuta,KOAJ,Cinturón,Accesorios,1,"55000,00",0.0,Hombre,Local,S,Tarjeta débito,Tienda física,Temporada regular,Accesorio,Norte de Santander
V001065,1,2025-08-13,C00869,P0009,T034,KOAJ Viva Barranquilla,Barranquilla,KOAJ,Camisa casual,Camisas,2,128000,0.0,Hombre,Local,XXL,Tarjeta crédito,Tienda física,Temporada regular,Camisa,Atlántico
V000385,1,2024-03-31,C00608,P0013,T017,KOAJ Titán Plaza,Bogotá,KOAJ,Bolso,Accesorios,3,"58000,00",0.0,Mujer,Local,L,Tarjeta crédito,Tienda física,Temporada regular,Accesorio,Bogotá D.C.
V002422,2,2024-12-06,C01137,P0025,T004,KOAJ Unicentro,Armenia,KOAJ,Vestido corto,Vestidos,3,"144000,00",0.0,Hombre,Local,L,Tarjeta crédito,Tienda física,Temporada regular,Vestido,Quindío
V001513,2,2024-07-24,C02120,P0005,T011,KOAJ Santa Fe,Medellín,KOAJ,Falda,Faldas,3,"111000,00",0.0,Mujer,Turista,XS,Tarjeta crédito,Tienda física,Vacaciones,Falda,Antioquia
V003076,2,2025-05-18,C00741,P0007,T009,KOAJ Buenavista,Montería,KOAJ,Gorra,Accesorios,1,"59000,00",0.0,Hombre,Local,XXL,Tarjeta crédito,Tienda física,Temporada regular,Accesorio,Córdoba
V003698,2,2024-09-24,C00555,P0016,T012,KOAJ Chipichape,Cali,KOAJ,Pantalón cargo,Pantalones,1,"139000,00",0.0,Hombre,Local,34,Tarjeta crédito,Tienda física,Vacaciones,Pantalón,Valle del Cauca
V002320,1,2024-02-17,C01582,P0008,T004,KOAJ Unicentro,Armenia,KOAJ,Chaqueta bomber,Chaquetas,2,"212.000,00",0.0,Mujer,Turista,S,Efectivo,Tienda física,Temporada regular,Chaqueta,Quindío
V002052,1,2024-04-07,C00710,P0016,T004,KOAJ Unicentro,Armenia,KOAJ,Pantalón cargo,Pantalones,3,"138.000,00",0.0,Hombre,Local,36,Tarjeta crédito,Tienda física,Black Friday,Pantalón,Quindío
V003095,1,2024-07-05,C02285,P0019,T012,KOAJ Chipichape,Cali,KOAJ,Top,Tops,1,"72.000,00",0.0,Hombre,Local,L,Tarjeta crédito,Tienda física,Temporada regular,Top,Valle del Cauca
V000493,1,2023-01-06,C01199,P0013,T040,KOAJ Andino,Bogotá,KOAJ,Bolso,Accesorios,1,"57000,00",0.1,Mujer,Local,XXL,Transferencia,Online,Black Friday,Accesorio,Bogotá D.C.
V002725,2,2025-07-12,C01398,P0012,T010,KOAJ Terraplaza,Popayán,KOAJ,Blusa,Blusas,1,"111000,00",0.0,Mujer,Local,L,Tarjeta crédito,Tienda física,Temporada regular,Blusa,Cauca
V000328,1,2024-07-06,C02509,P0012,T037,KOAJ Fundadores,Manizales,KOAJ,Blusa,Blusas,1,"111.000,00",0.0,Mujer,Local,XL,Tarjeta débito,Tienda física,Temporada regular,Blusa,Caldas
V002253,1,2025-04-27,C00402,P0002,T021,KOAJ Mallplaza,Manizales,KOAJ,Set deportivo,Deportivo,4,"161000,00",0.15,Mujer,Local,XL,Tarjeta débito,Tienda física,Temporada regular,Conjunto,Caldas
V001705,1,2023-07-28,C02076,P0025,T007,KOAJ San Pedro Plaza,Neiva,KOAJ,Vestido corto,Vestidos,1,140000,0.05,Mujer,Turista,XL,Transferencia,Online,Temporada regular,Vestido,Huila
V001985,2,2025-07-19,C01634,P0004,T013,KOAJ Caracolí,Bucaramanga,KOAJ,Jean skinny,Jeans,1,"164.000,00",0.0,Mujer,Local,32,Tarjeta débito,Tienda física,Temporada regular,Pantalón,Santander
V001383,1,2025-05-05,C02360,P0010,T008,KOAJ Gran Estación,Bogotá,KOAJ,Short,Shorts,4,"94.000,00",0.0,Hombre,Local,28,Tarjeta crédito,Online,Temporada regular,Short,Bogotá D.C.
V002808,3,2023-03-16,C02169,P0015,T030,KOAJ Cacique,Bucaramanga,KOAJ,Jean straight,Jeans,2,"184.000,00",0.1,Hombre,Local,28,Tarjeta crédito,Tienda física,Temporada regular,Pantalón,Santander
V002542,1,2023-08-21,C02416,P0025,T031,KOAJ Campanario,Popayán,KOAJ,Vestido corto,Vestidos,1,140000,0.15,Hombre,Local,XS,Tarjeta crédito,Tienda física,Día de la Madre,Vestido,Cauca
V002751,2,2023-10-04,C00869,P0003,T041,KOAJ Mayales,Valledupar,KOAJ,Jean mom,Jeans,1,"171.000,00",0.0,Hombre,Turista,36,Efectivo,Tienda física,Temporada de diciembre,Pantalón,Cesar
V002930,1,2024-03-12,C00862,P0020,T031,KOAJ Campanario,Popayán,KOAJ,Camiseta estampada,Camisetas,4,"76000,00",0.0,Mujer,Local,XS,Tarjeta débito,Tienda física,Temporada regular,Camiseta,Cauca
V002184,2,2023-05-24,C01029,P0002,T004,KOAJ Unicentro,Armenia,KOAJ,Set deportivo,Deportivo,1,"160000,00",0.0,Mujer,Local,XS,Tarjeta crédito,Online,Día de la Madre,Conjunto,Quindío
V002678,1,2024-06-08,C01321,P0019,T017,KOAJ Titán Plaza,Bogotá,KOAJ,Top,Tops,1,"71000,00",0.05,Mujer,Turista,L,Tarjeta crédito,Online,Temporada regular,Top,Bogotá D.C.
V000994,1,2024-07-09,C00726,P0018,T018,KOAJ Mall Plaza,Cartagena,KOAJ,Camiseta básica,Camisetas,3,"74.000,00",0.0,Hombre,Local,S,Tarjeta débito,Tienda física,Temporada regular,Camiseta,Bolívar
V002182,1,2025-12-02,C02234,P0001,T005,KOAJ Viva Sincelejo,Sincelejo,KOAJ,Pantalón clásico,Pantalones,2,146000,0.0,Mujer,Local,40,Tarjeta débito,Tienda física,Temporada regular,Pantalón,Sucre
V002089,1,2025-07-12,C00402,P0010,T004,KOAJ Unicentro,Armenia,KOAJ,Short,Shorts,1,"96000,00",0.0,Hombre,Local,38,Tarjeta crédito,Online,Día del Padre,Short,Quindío
V000083,1,2025-07-11,C02440,P0002,T031,KOAJ Campanario,Popayán,KOAJ,Set deportivo,Deportivo,1,"159.000,00",0.05,Hombre,Turista,XL,Tarjeta débito,Tienda física,Día del Padre,Conjunto,Cauca
V000323,1,2024-03-16,C00735,P0007,T028,KOAJ Ventura Plaza,Cúcuta,KOAJ,Gorra,Accesorios,1,58000,0.0,Hombre,Local,M,Efectivo,Tienda física,Black Friday,Accesorio,Norte de Santander
V001169,1,2025-07-08,C02780,P0017,T036,KOAJ Caribe Plaza,Cartagena,KOAJ,Vestido casual,Vestidos,4,"149000,00",0.0,Mujer,Local,XL,Tarjeta débito,Tienda física,Día del Padre,Vestido,Bolívar
V003610,2,2023-06-04,C01375,P0002,T012,KOAJ Chipichape,Cali,KOAJ,Set deportivo,Deportivo,1,"161000,00",0.0,Mujer,Local,XL,Tarjeta débito,Tienda física,Temporada regular,Conjunto,Valle del Cauca
V002755,1,2023-11-22,C01611,P0021,T010,KOAJ Terraplaza,Popayán,KOAJ,Polo,Camisas,1,"118000,00",0.3,Mujer,Local,XS,Tarjeta débito,Online,Temporada regular,Polo,Cauca
V002305,1,2025-05-27,C02748,P0021,T010,KOAJ Terraplaza,Popayán,KOAJ,Polo,Camisas,2,"118000,00",0.2,Hombre,Local,XS,Efectivo,Tienda física,Black Friday,Polo,Cauca
V000882,1,2025-11-30,C01454,P0021,T001,KOAJ Premium Plaza,Medellín,KOAJ,Polo,Camisas,1,"123000,00",0.3,Mujer,Local,XXL,Tarjeta débito,Tienda física,Vacaciones,Polo,Antioquia
V001271,1,2025-07-09,C02332,P0021,T043,KOAJ Victoria,Pereira,KOAJ,Polo,Camisas,2,"125.000,00",0.0,Hombre,Local,XXL,Tarjeta crédito,Tienda física,Temporada regular,Polo,Risaralda
V002552,1,2025-06-18,C01849,P0009,T010,KOAJ Terraplaza,Popayán,KOAJ,Camisa casual,Camisas,1,"132000,00",0.0,Mujer,Local,XL,Efectivo,Online,Regreso a clases,Camisa,Cauca
V001809,1,2025-09-22,C01769,P0026,T033,KOAJ Parque Arboleda,Pereira,KOAJ,Buzo con capucha,Buzos,1,142000,0.0,Hombre,Turista,XXL,Transferencia,Tienda física,Temporada regular,Buzo,Risaralda
V000986,1,2024-08-03,C01221,P0011,T043,KOAJ Victoria,Pereira,KOAJ,Buzo básico,Buzos,1,"135000,00",0.0,Hombre,Local,L,Efectivo,Online,Temporada de diciembre,Buzo,Risaralda
V000318,2,2024-07-03,C01372,P0017,T042,KOAJ Guatapurí,Valledupar,KOAJ,Vestido casual,Vestidos,1,"149000,00",0.0,Mujer,Local,XS,Tarjeta débito,Tienda física,Temporada regular,Vestido,Cesar
V003211,1,2023-02-10,C00541,P0008,T018,KOAJ Mall Plaza,Cartagena,KOAJ,Chaqueta bomber,Chaquetas,4,"218000,00",0.0,Mujer,Local,S,Tarjeta débito,Tienda física,Temporada regular,Chaqueta,Bolívar
V002531,1,2023-02-05,C01807,P0015,T014,KOAJ La Estación,Ibagué,KOAJ,Jean straight,Jeans,4,"183000,00",0.3,Mujer,Local,40,Tarjeta crédito,Tienda física,Black Friday,Pantalón,Tolima
V002006,1,2023-10-02,C00653,P0001,T001,KOAJ Premium Plaza,Medellín,KOAJ,Pantalón clásico,Pantalones,1,"146.000,00",0.0,Hombre,Local,28,Tarjeta débito,Tienda física,Temporada regular,Pantalón,Antioquia
V000725,2,2025-04-05,C00151,P0026,T033,KOAJ Parque Arboleda,Pereira,KOAJ,Buzo con capucha,Buzos,1,"133000,00",0.15,Hombre,Local,XXL,Tarjeta crédito,Tienda física,Black Friday,Buzo,Risaralda
V002943,2,2023-01-30,C00734,P0007,T017,KOAJ Titán Plaza,Bogotá,KOAJ,Gorra,Accesorios,1,"58000,00",0.05,Mujer,Local,M,Tarjeta débito,Tienda física,Temporada regular,Accesorio,Bogotá D.C.
V002069,1,2023-10-22,C00878,P0024,T025,KOAJ El Tesoro,Medellín,KOAJ,Chaqueta denim,Chaquetas,4,226000,0.0,Hombre,Turista,S,Tarjeta crédito,Tienda física,Temporada regular,Chaqueta,Antioquia
V002099,1,2023-10-20,C01184,P0012,T041,KOAJ Mayales,Valledupar,KOAJ,Blusa,Blusas,1,"107000,00",0.0,Hombre,Local,XXL,Tarjeta débito,Tienda física,Temporada regular,Blusa,Cesar
V002524,1,2024-12-24,C00001,P0025,T038,KOAJ Plaza Central,Bogotá,KOAJ,Vestido corto,Vestidos,1,"146000,00",0.0,Hombre,Turista,S,Tarjeta crédito,Tienda física,Temporada regular,Vestido,Bogotá D.C.
V002968,3,2023-11-26,C02444,P0007,T042,KOAJ Guatapurí,Valledupar,KOAJ,Gorra,Accesorios,1,"63.000,00",0.15,Mujer,Local,XXL,Efectivo,Online,Vacaciones,Accesorio,Cesar
V002079,1,2023-08-30,C00221,P0023,T042,KOAJ Guatapurí,Valledupar,KOAJ,Camiseta oversize,Camisetas,1,"80.000,00",0.3,Mujer,Turista,XXL,Tarjeta crédito,Tienda física,Temporada regular,Camiseta,Cesar
V003753,1,2024-03-21,C00911,P0004,T020,KOAJ Salitre Plaza,Bogotá,KOAJ,Jean skinny,Jeans,4,"168000,00",0.0,Hombre,Local,30,Efectivo,Tienda física,Temporada regular,Pantalón,Bogotá D.C.
V002018,1,2024-05-19,C01246,P0009,T033,KOAJ Parque Arboleda,Pereira,KOAJ,Camisa casual,Camisas,2,127000,0.0,Hombre,Local,S,Tarjeta crédito,Tienda física,Temporada regular,Camisa,Risaralda
V001343,1,2025-10-16,C02515,P0005,T039,KOAJ Alamedas,Montería,KOAJ,Falda,Faldas,4,"114.000,00",0.0,Hombre,Local,M,Tarjeta crédito,Online,Temporada regular,Falda,Córdoba
V003065,2,2024-03-22,C01445,P0026,T028,KOAJ Ventura Plaza,Cúcuta,KOAJ,Buzo con capucha,Buzos,1,"130000,00",0.0,Mujer,Local,M,Tarjeta crédito,Tienda física,Black Friday,Buzo,Norte de Santander
V000316,1,2023-09-26,C02243,P0014,T018,KOAJ Mall Plaza,Cartagena,KOAJ,Jogger,Pantalones,1,144000,0.0,Mujer,Local,30,Tarjeta débito,Online,Temporada regular,Pantalón,Bolívar
V001394,1,2023-12-16,C02782,P0018,T012,KOAJ Chipichape,Cali,KOAJ,Camiseta básica,Camisetas,1,"73000,00",0.0,Hombre,Turista,XL,Tarjeta débito,Tienda física,Temporada regular,Camiseta,Valle del Cauca
V002012,3,2023-12-09,C01378,P0008,T003,KOAJ Ocean Mall,Santa Marta,KOAJ,Chaqueta bomber,Chaquetas,1,"207000,00",0.0,Mujer,Local,S,Tarjeta crédito,Tienda física,Temporada regular,Chaqueta,Magdalena
V001431,1,2025-07-09,C01194,P0017,T007,KOAJ San Pedro Plaza,Neiva,KOAJ,Vestido casual,Vestidos,1,"145000,00",0.0,Hombre,Local,M,Tarjeta crédito,Tienda física,Día de la Madre,Vestido,Huila
V000757,1,2023-12-06,C00614,P0009,T039,KOAJ Alamedas,Montería,KOAJ,Camisa casual,Camisas,4,"132000,00",0.0,Hombre,Local,XL,Tarjeta crédito,Tienda física,Temporada regular,Camisa,Córdoba
V002694,1,2023-07-26,C00198,P0006,T039,KOAJ Alamedas,Montería,KOAJ,Cinturón,Accesorios,4,"54000,00",0.0,Hombre,Local,XXL,Tarjeta débito,Online,Día del Padre,Accesorio,Córdoba
V002470,2,2025-04-04,C02492,P0001,T004,KOAJ Unicentro,Armenia,KOAJ,Pantalón clásico,Pantalones,2,"142000,00",0.0,Hombre,Local,28,Tarjeta débito,Online,Temporada de diciembre,Pantalón,Quindío
V001890,3,2023-12-12,C01044,P0001,T026,KOAJ Portal del Quindío,Armenia,KOAJ,Pantalón clásico,Pantalones,2,"150000,00",0.0,Mujer,Local,28,Tarjeta crédito,Tienda física,Temporada regular,Pantalón,Quindío
V002079,2,2023-08-30,C00221,P0012,T042,KOAJ Guatapurí,Valledupar,KOAJ,Blusa,Blusas,4,108000,0.05,Mujer,Turista,M,Tarjeta crédito,Tienda física,Temporada regular,Blusa,Cesar
V002141,1,2025-06-19,C01967,P0017,T015,KOAJ Wajira,Riohacha,KOAJ,Vestido casual,Vestidos,2,143000,0.15,Hombre,Local,XS,Tarjeta crédito,Tienda física,Temporada regular,Vestido,La Guajira
V003182,1,2025-01-27,C02346,P0013,T004,KOAJ Unicentro,Armenia,KOAJ,Bolso,Accesorios,1,"58.000,00",0.0,Mujer,Local,XL,Tarjeta débito,Tienda física,Temporada regular,Accesorio,Quindío
V000773,1,2023-04-02,C02354,P0007,T040,KOAJ Andino,Bogotá,KOAJ,Gorra,Accesorios,1,"59000,00",0.2,Mujer,Local,M,Tarjeta débito,Tienda física,Temporada regular,Accesorio,Bogotá D.C.
V000937,1,2025-11-18,C01128,P0023,T023,KOAJ Jardín Plaza,Cali,KOAJ,Camiseta oversize,Camisetas,4,"78000,00",0.0,Hombre,Turista,L,Tarjeta crédito,Tienda física,Temporada regular,Camiseta,Valle del Cauca
V002946,1,2023-07-18,C01031,P0023,T018,KOAJ Mall Plaza,Cartagena,KOAJ,Camiseta oversize,Camisetas,2,"76000,00",0.15,Hombre,Local,M,Transferencia,Tienda física,Día de la Madre,Camiseta,Bolívar
V001245,2,2023-11-23,C00200,P0019,T004,KOAJ Unicentro,Armenia,KOAJ,Top,Tops,1,"69000,00",0.05,Mujer,Local,S,Tarjeta crédito,Tienda física,Día del Padre,Top,Quindío
V003149,1,2025-08-05,C01117,P0020,T013,KOAJ Caracolí,Bucaramanga,KOAJ,Camiseta estampada,Camisetas,1,"75.000,00",0.0,Mujer,Local,M,Tarjeta débito,Tienda física,Temporada regular,Camiseta,Santander
V002004,1,2023-12-21,C01552,P0024,T004,KOAJ Unicentro,Armenia,KOAJ,Chaqueta denim,Chaquetas,1,"212000,00",0.1,Hombre,Local,XS,Tarjeta crédito,Tienda física,Día del Padre,Chaqueta,Quindío
V003232,2,2025-10-16,C01225,P0008,T020,KOAJ Salitre Plaza,Bogotá,KOAJ,Chaqueta bomber,Chaquetas,1,"221000,00",0.0,Hombre,Turista,XS,Tarjeta crédito,Tienda física,Temporada regular,Chaqueta,Bogotá D.C.
V002784,1,2023-08-24,C01458,P0005,T026,KOAJ Portal del Quindío,Armenia,KOAJ,Falda,Faldas,1,"117000,00",0.0,Mujer,Local,XL,Efectivo,Online,Día del Padre,Falda,Quindío
V001715,2,2024-03-16,C00854,P0013,T015,KOAJ Wajira,Riohacha,KOAJ,Bolso,Accesorios,1,"59000,00",0.0,Mujer,Local,XL,Tarjeta débito,Tienda física,Temporada regular,Accesorio,La Guajira
V001860,1,2023-03-08,C01512,P0017,T041,KOAJ Mayales,Valledupar,KOAJ,Vestido casual,Vestidos,1,"145000,00",0.2,Mujer,Local,XS,Efectivo,Tienda física,Día de la Madre,Vestido,Cesar
V003778,1,2024-12-29,C02433,P0009,T040,KOAJ Andino,Bogotá,KOAJ,Camisa casual,Camisas,1,"130000,00",0.3,Mujer,Turista,L,Tarjeta débito,Tienda física,Temporada de diciembre,Camisa,Bogotá D.C.
V003585,2,2025-08-08,C02098,P0007,T013,KOAJ Caracolí,Bucaramanga,KOAJ,Gorra,Accesorios,1,"59000,00",0.0,Hombre,Local,XL,Efectivo,Tienda física,Temporada regular,Accesorio,Santander
V000365,3,2024-09-04,C00084,P0009,T002,KOAJ Multicentro,Ibagué,KOAJ,Camisa casual,Camisas,3,"123000,00",0.2,Mujer,Turista,XS,Tarjeta débito,Tienda física,Temporada regular,Camisa,Tolima
V002373,2,2023-06-10,C01172,P0026,T008,KOAJ Gran Estación,Bogotá,KOAJ,Buzo con capucha,Buzos,1,129000,0.0,Mujer,Local,XXL,Tarjeta débito,Tienda física,Vacaciones,Buzo,Bogotá D.C.
V002630,1,2024-08-29,C02265,P0011,T028,KOAJ Ventura Plaza,Cúcuta,KOAJ,Buzo básico,Buzos,1,136000,0.0,Mujer,Local,S,Tarjeta débito,Online,Temporada regular,Buzo,Norte de Santander
V001192,1,2023-06-11,C01611,P0017,T027,KOAJ Los Molinos,Medellín,KOAJ,Vestido casual,Vestidos,1,"145000,00",0.05,Mujer,Local,M,Tarjeta crédito,Online,Temporada regular,Vestido,Antioquia
V001433,1,2024-06-28,C02047,P0023,T017,KOAJ Titán Plaza,Bogotá,KOAJ,Camiseta oversize,Camisetas,2,"81.000,00",0.0,Hombre,Local,XXL,Tarjeta débito,Tienda física,Temporada de diciembre,Camiseta,Bogotá D.C.
V001075,2,2024-05-13,C01631,P0020,T041,KOAJ Mayales,Valledupar,KOAJ,Camiseta estampada,Camisetas,1,80000,0.2,Hombre,Local,XXL,Efectivo,Tienda física,Día del Padre,Camiseta,Cesar
V000221,2,2023-10-24,C01050,P0014,T026,KOAJ Portal del Quindío,Armenia,KOAJ,Jogger,Pantalones,2,"134.000,00",0.05,Hombre,Local,28,Tarjeta crédito,Tienda física,Temporada de diciembre,Pantalón,Quindío
V000461,1,2023-09-05,C02386,P0010,T019,KOAJ Primavera Urbana,Villavicencio,koaj,Short,Shorts,4,"93.000,00",0.0,Hombre,Local,36,Transferencia,Online,Vacaciones,Short,Meta
V002229,1,2024-01-18,C01512,P0002,T021,KOAJ Mallplaza,Manizales,KOAJ,Set deportivo,Deportivo,1,149000,0.0,Hombre,Local,M,Tarjeta crédito,Tienda física,Temporada regular,Conjunto,Caldas
V001226,1,2025-08-28,C01244,P0020,T042,KOAJ Guatapurí,Valledupar,KOAJ,Camiseta estampada,Camisetas,1,78000,0.0,Hombre,Turista,XS,Tarjeta débito,Online,Regreso a clases,Camiseta,Cesar
V000671,1,2024-09-28,C01985,P0004,T032,KOAJ La Castellana,Cartagena,KOAJ,Jean skinny,Jeans,1,"179.000,00",0.0,Mujer,Turista,28,Tarjeta crédito,Tienda física,Vacaciones,Pantalón,Bolívar
V003559,1,2025-11-07,C02198,P0012,T037,KOAJ Fundadores,Manizales,KOAJ,Blusa,Blusas,1,109000,0.2,Hombre,Local,XL,Transferencia,Tienda física,Temporada regular,Blusa,Caldas
V002812,1,2023-04-20,C01777,P0006,T043,KOAJ Victoria,Pereira,KOAJ,Cinturón,Accesorios,2,"56000,00",0.2,Hombre,Local,S,Tarjeta crédito,Online,Temporada regular,Accesorio,Risaralda
V000327,2,2023-09-23,C01852,P0019,T028,KOAJ Ventura Plaza,Cúcuta,KOAJ,Top,Tops,2,69000,0.0,Hombre,Local,S,Tarjeta débito,Tienda física,Temporada regular,Top,Norte de Santander
V003240,1,2024-07-03,C00287,P0024,T013,KOAJ Caracolí,Bucaramanga,KOAJ,Chaqueta denim,Chaquetas,1,213000,0.0,Hombre,Local,XL,Tarjeta crédito,Tienda física,Regreso a clases,Chaqueta,Santander
V003228,1,2023-11-08,C01441,P0009,T032,KOAJ La Castellana,Cartagena,KOAJ,Camisa casual,Camisas,1,"124000,00",0.4,Hombre,Local,S,Efectivo,Tienda física,Regreso a clases,Camisa,Bolívar
V002715,1,2025-02-21,C00004,P0019,T012,KOAJ Chipichape,Cali,KOAJ,Top,Tops,1,"75000,00",0.05,Mujer,Local,XXL,Efectivo,Tienda física,Temporada de diciembre,Top,Valle del Cauca
V002084,3,2023-03-15,C00645,P0014,T042,KOAJ Guatapurí,Valledupar,KOAJ,Jogger,Pantalones,3,"133000,00",0.0,Mujer,Local,38,Efectivo,Tienda física,Temporada regular,Pantalón,Cesar
V000815,2,2023-05-09,C02177,P0019,T020,KOAJ Salitre Plaza,Bogotá,KOAJ,Top,Tops,1,"74.000,00",0.0,Hombre,Local,XS,Tarjeta crédito,Tienda física,Temporada regular,Top,Bogotá D.C.
V003656,1,2023-06-08,C01264,P0026,T009,KOAJ Buenavista,Montería,KOAJ,Buzo con capucha,Buzos,1,"136000,00",0.0,Mujer,Local,M,Tarjeta débito,Tienda física,Vacaciones,Buzo,Córdoba
V000229,1,2023-06-22,C00657,P0004,T041,KOAJ Mayales,Valledupar,KOAJ,Jean skinny,Jeans,1,168000,0.3,Hombre,Local,36,Efectivo,Tienda física,Temporada regular,Pantalón,Cesar
V002919,1,2023-08-29,C01513,P0019,T043,KOAJ Victoria,Pereira,KOAJ,Top,Tops,1,"73.000,00",0.3,Mujer,Local,L,Tarjeta crédito,Tienda física,Temporada regular,Top,Risaralda
V003278,1,2023-05-09,C01237,P0012,T043,KOAJ Victoria,Pereira,KOAJ,Blusa,Blusas,2,"109000,00",0.0,Mujer,Local,XS,Tarjeta crédito,Tienda física,Vacaciones,Blusa,Risaralda
V002167,1,2024-12-07,C01933,P0025,T030,KOAJ Cacique,Bucaramanga,KOAJ,Vestido corto,Vestidos,1,138000,0.0,Mujer,Local,XXL,Tarjeta débito,Tienda física,Regreso a clases,Vestido,Santander
V002850,1,2024-09-10,C00197,P0016,T015,KOAJ Wajira,Riohacha,KOAJ,Pantalón cargo,Pantalones,1,"143000,00",0.05,Mujer,Local,38,Efectivo,Tienda física,Día de la Madre,Pantalón,La Guajira
V003145,1,2023-10-12,C02258,P0026,T038,KOAJ Plaza Central,Bogotá,KOAJ,Buzo con capucha,Buzos,1,134000,0.3,Hombre,Local,M,Tarjeta crédito,Tienda física,Temporada regular,Buzo,Bogotá D.C.
V002820,3,2025-08-10,C01032,P0012,T004,KOAJ Unicentro,Armenia,KOAJ,Blusa,Blusas,3,"105.000,00",0.3,Mujer,Local,XL,Tarjeta crédito,Tienda física,Temporada regular,Blusa,Quindío
V000760,1,2025-01-11,C02649,P0016,T036,KOAJ Caribe Plaza,Cartagena,KOAJ,Pantalón cargo,Pantalones,1,"144.000,00",0.2,Mujer,Local,38,Efectivo,Tienda física,Temporada regular,Pantalón,Bolívar
V002467,2,2025-03-14,C00946,P0003,T003,KOAJ Ocean Mall,Santa Marta,KOAJ,Jean mom,Jeans,1,"185000,00",0.0,Mujer,Turista,30,Efectivo,Tienda física,Temporada regular,Pantalón,Magdalena
