id_venta,numero_linea,fecha_venta,id_cliente,genero_cliente,tipo_cliente,id_producto,nombre_producto,categoria,tipo_prenda,id_tienda,nombre_tienda,ciudad,departamento,empresa,cantidad,precio_unitario,descuento,metodo_pago,canal,temporada,talla
V003211,1,2023-02-10,C00541,Mujer,Local,P0008,Chaqueta Bomber,Chaquetas,Chaqueta,T018,Koaj Mall Plaza,Cartagena,Bolívar,KOAJ,4,218000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,S
V002531,1,2023-02-05,C01807,Mujer,Local,P0015,Jean Straight,Jeans,Pantalón,T014,Koaj La Estación,Ibagué,Tolima,KOAJ,4,183000.0,0.3,Tarjeta Crédito,Tienda Física,Black Friday,40
V002006,1,2023-10-02,C00653,Hombre,Local,P0001,Pantalón Clásico,Pantalones,Pantalón,T001,Koaj Premium Plaza,Medellín,Antioquia,KOAJ,1,146000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,28
V000725,2,2025-04-05,C00151,Hombre,Local,P0026,Buzo Con Capucha,Buzos,Buzo,T033,Koaj Parque Arboleda,Pereira,Risaralda,KOAJ,1,133000.0,0.15,Tarjeta Crédito,Tienda Física,Black Friday,Xxl
V002943,2,2023-01-30,C00734,Mujer,Local,P0007,Gorra,Accesorios,Accesorio,T017,Koaj Titán Plaza,Bogotá,Bogotá D.C.,KOAJ,1,58000.0,0.05,Tarjeta Débito,Tienda Física,Temporada Regular,M
V002069,1,2023-10-22,C00878,Hombre,Turista,P0024,Chaqueta Denim,Chaquetas,Chaqueta,T025,Koaj El Tesoro,Medellín,Antioquia,KOAJ,4,226000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,S
V002099,1,2023-10-20,C01184,Hombre,Local,P0012,Blusa,Blusas,Blusa,T041,Koaj Mayales,Valledupar,Cesar,KOAJ,1,107000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xxl
V002524,1,2024-12-24,C00001,Hombre,Turista,P0025,Vestido Corto,Vestidos,Vestido,T038,Koaj Plaza Central,Bogotá,Bogotá D.C.,KOAJ,1,146000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,S
V002968,3,2023-11-26,C02444,Mujer,Local,P0007,Gorra,Accesorios,Accesorio,T042,Koaj Guatapurí,Valledupar,Cesar,KOAJ,1,63000.0,0.15,Efectivo,Online,Vacaciones,Xxl
V002079,1,2023-08-30,C00221,Mujer,Turista,P0023,Camiseta Oversize,Camisetas,Camiseta,T042,Koaj Guatapurí,Valledupar,Cesar,KOAJ,1,80000.0,0.3,Tarjeta Crédito,Tienda Física,Temporada Regular,Xxl
V003753,1,2024-03-21,C00911,Hombre,Local,P0004,Jean Skinny,Jeans,Pantalón,T020,Koaj Salitre Plaza,Bogotá,Bogotá D.C.,KOAJ,4,168000.0,0.0,Efectivo,Tienda Física,Temporada Regular,30
V002018,1,2024-05-19,C01246,Hombre,Local,P0009,Camisa Casual,Camisas,Camisa,T033,Koaj Parque Arboleda,Pereira,Risaralda,KOAJ,2,127000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,S
V001343,1,2025-10-16,C02515,Hombre,Local,P0005,Falda,Faldas,Falda,T039,Koaj Alamedas,Montería,Córdoba,KOAJ,4,114000.0,0.0,Tarjeta Crédito,Online,Temporada Regular,M
V003065,2,2024-03-22,C01445,Mujer,Local,P0026,Buzo Con Capucha,Buzos,Buzo,T028,Koaj Ventura Plaza,Cúcuta,Norte De Santander,KOAJ,1,130000.0,0.0,Tarjeta Crédito,Tienda Física,Black Friday,M
V000316,1,2023-09-26,C02243,Mujer,Local,P0014,Jogger,Pantalones,Pantalón,T018,Koaj Mall Plaza,Cartagena,Bolívar,KOAJ,1,144000.0,0.0,Tarjeta Débito,Online,Temporada Regular,30
V001394,1,2023-12-16,C02782,Hombre,Turista,P0018,Camiseta Básica,Camisetas,Camiseta,T012,Koaj Chipichape,Cali,Valle Del Cauca,KOAJ,1,73000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xl
V002012,3,2023-12-09,C01378,Mujer,Local,P0008,Chaqueta Bomber,Chaquetas,Chaqueta,T003,Koaj Ocean Mall,Santa Marta,Magdalena,KOAJ,1,207000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,S
V001431,1,2025-07-09,C01194,Hombre,Local,P0017,Vestido Casual,Vestidos,Vestido,T007,Koaj San Pedro Plaza,Neiva,Huila,KOAJ,1,145000.0,0.0,Tarjeta Crédito,Tienda Física,Día De La Madre,M
V000757,1,2023-12-06,C00614,Hombre,Local,P0009,Camisa Casual,Camisas,Camisa,T039,Koaj Alamedas,Montería,Córdoba,KOAJ,4,132000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V002694,1,2023-07-26,C00198,Hombre,Local,P0006,Cinturón,Accesorios,Accesorio,T039,Koaj Alamedas,Montería,Córdoba,KOAJ,4,54000.0,0.0,Tarjeta Débito,Online,Día Del Padre,Xxl
V002470,2,2025-04-04,C02492,Hombre,Local,P0001,Pantalón Clásico,Pantalones,Pantalón,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,2,142000.0,0.0,Tarjeta Débito,Online,Temporada De Diciembre,28
V001890,3,2023-12-12,C01044,Mujer,Local,P0001,Pantalón Clásico,Pantalones,Pantalón,T026,Koaj Portal Del Quindío,Armenia,Quindío,KOAJ,2,150000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,28
V002079,2,2023-08-30,C00221,Mujer,Turista,P0012,Blusa,Blusas,Blusa,T042,Koaj Guatapurí,Valledupar,Cesar,KOAJ,4,108000.0,0.05,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V002141,1,2025-06-19,C01967,Hombre,Local,P0017,Vestido Casual,Vestidos,Vestido,T015,Koaj Wajira,Riohacha,La Guajira,KOAJ,2,143000.0,0.15,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V003182,1,2025-01-27,C02346,Mujer,Local,P0013,Bolso,Accesorios,Accesorio,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,1,58000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xl
V000773,1,2023-04-02,C02354,Mujer,Local,P0007,Gorra,Accesorios,Accesorio,T040,Koaj Andino,Bogotá,Bogotá D.C.,KOAJ,1,59000.0,0.2,Tarjeta Débito,Tienda Física,Temporada Regular,M
V000937,1,2025-11-18,C01128,Hombre,Turista,P0023,Camiseta Oversize,Camisetas,Camiseta,T023,Koaj Jardín Plaza,Cali,Valle Del Cauca,KOAJ,4,78000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V002946,1,2023-07-18,C01031,Hombre,Local,P0023,Camiseta Oversize,Camisetas,Camiseta,T018,Koaj Mall Plaza,Cartagena,Bolívar,KOAJ,2,76000.0,0.15,Transferencia,Tienda Física,Día De La Madre,M
V001245,2,2023-11-23,C00200,Mujer,Local,P0019,Top,Tops,Top,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,1,69000.0,0.05,Tarjeta Crédito,Tienda Física,Día Del Padre,S
V003149,1,2025-08-05,C01117,Mujer,Local,P0020,Camiseta Estampada,Camisetas,Camiseta,T013,Koaj Caracolí,Bucaramanga,Santander,KOAJ,1,75000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,M
V002004,1,2023-12-21,C01552,Hombre,Local,P0024,Chaqueta Denim,Chaquetas,Chaqueta,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,1,212000.0,0.1,Tarjeta Crédito,Tienda Física,Día Del Padre,Xs
V003232,2,2025-10-16,C01225,Hombre,Turista,P0008,Chaqueta Bomber,Chaquetas,Chaqueta,T020,Koaj Salitre Plaza,Bogotá,Bogotá D.C.,KOAJ,1,221000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V002784,1,2023-08-24,C01458,Mujer,Local,P0005,Falda,Faldas,Falda,T026,Koaj Portal Del Quindío,Armenia,Quindío,KOAJ,1,117000.0,0.0,Efectivo,Online,Día Del Padre,Xl
V001715,2,2024-03-16,C00854,Mujer,Local,P0013,Bolso,Accesorios,Accesorio,T015,Koaj Wajira,Riohacha,La Guajira,KOAJ,1,59000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xl
V001860,1,2023-03-08,C01512,Mujer,Local,P0017,Vestido Casual,Vestidos,Vestido,T041,Koaj Mayales,Valledupar,Cesar,KOAJ,1,145000.0,0.2,Efectivo,Tienda Física,Día De La Madre,Xs
V003778,1,2024-12-29,C02433,Mujer,Turista,P0009,Camisa Casual,Camisas,Camisa,T040,Koaj Andino,Bogotá,Bogotá D.C.,KOAJ,1,130000.0,0.3,Tarjeta Débito,Tienda Física,Temporada De Diciembre,L
V003585,2,2025-08-08,C02098,Hombre,Local,P0007,Gorra,Accesorios,Accesorio,T013,Koaj Caracolí,Bucaramanga,Santander,KOAJ,1,59000.0,0.0,Efectivo,Tienda Física,Temporada Regular,Xl
V000365,3,2024-09-04,C00084,Mujer,Turista,P0009,Camisa Casual,Camisas,Camisa,T002,Koaj Multicentro,Ibagué,Tolima,KOAJ,3,123000.0,0.2,Tarjeta Débito,Tienda Física,Temporada Regular,Xs
V002373,2,2023-06-10,C01172,Mujer,Local,P0026,Buzo Con Capucha,Buzos,Buzo,T008,Koaj Gran Estación,Bogotá,Bogotá D.C.,KOAJ,1,129000.0,0.0,Tarjeta Débito,Tienda Física,Vacaciones,Xxl
V002630,1,2024-08-29,C02265,Mujer,Local,P0011,Buzo Básico,Buzos,Buzo,T028,Koaj Ventura Plaza,Cúcuta,Norte De Santander,KOAJ,1,136000.0,0.0,Tarjeta Débito,Online,Temporada Regular,S
V001192,1,2023-06-11,C01611,Mujer,Local,P0017,Vestido Casual,Vestidos,Vestido,T027,Koaj Los Molinos,Medellín,Antioquia,KOAJ,1,145000.0,0.05,Tarjeta Crédito,Online,Temporada Regular,M
V001433,1,2024-06-28,C02047,Hombre,Local,P0023,Camiseta Oversize,Camisetas,Camiseta,T017,Koaj Titán Plaza,Bogotá,Bogotá D.C.,KOAJ,2,81000.0,0.0,Tarjeta Débito,Tienda Física,Temporada De Diciembre,Xxl
V001075,2,2024-05-13,C01631,Hombre,Local,P0020,Camiseta Estampada,Camisetas,Camiseta,T041,Koaj Mayales,Valledupar,Cesar,KOAJ,1,80000.0,0.2,Efectivo,Tienda Física,Día Del Padre,Xxl
V000221,2,2023-10-24,C01050,Hombre,Local,P0014,Jogger,Pantalones,Pantalón,T026,Koaj Portal Del Quindío,Armenia,Quindío,KOAJ,2,134000.0,0.05,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,28
V000461,1,2023-09-05,C02386,Hombre,Local,P0010,Short,Shorts,Short,T019,Koaj Primavera Urbana,Villavicencio,Meta,KOAJ,4,93000.0,0.0,Transferencia,Online,Vacaciones,36
V002229,1,2024-01-18,C01512,Hombre,Local,P0002,Set Deportivo,Deportivo,Conjunto,T021,Koaj Mallplaza,Manizales,Caldas,KOAJ,1,149000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V001226,1,2025-08-28,C01244,Hombre,Turista,P0020,Camiseta Estampada,Camisetas,Camiseta,T042,Koaj Guatapurí,Valledupar,Cesar,KOAJ,1,78000.0,0.0,Tarjeta Débito,Online,Regreso A Clases,Xs
V000671,1,2024-09-28,C01985,Mujer,Turista,P0004,Jean Skinny,Jeans,Pantalón,T032,Koaj La Castellana,Cartagena,Bolívar,KOAJ,1,179000.0,0.0,Tarjeta Crédito,Tienda Física,Vacaciones,28
V003559,1,2025-11-07,C02198,Hombre,Local,P0012,Blusa,Blusas,Blusa,T037,Koaj Fundadores,Manizales,Caldas,KOAJ,1,109000.0,0.2,Transferencia,Tienda Física,Temporada Regular,Xl
V002812,1,2023-04-20,C01777,Hombre,Local,P0006,Cinturón,Accesorios,Accesorio,T043,Koaj Victoria,Pereira,Risaralda,KOAJ,2,56000.0,0.2,Tarjeta Crédito,Online,Temporada Regular,S
V000327,2,2023-09-23,C01852,Hombre,Local,P0019,Top,Tops,Top,T028,Koaj Ventura Plaza,Cúcuta,Norte De Santander,KOAJ,2,69000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,S
V003240,1,2024-07-03,C00287,Hombre,Local,P0024,Chaqueta Denim,Chaquetas,Chaqueta,T013,Koaj Caracolí,Bucaramanga,Santander,KOAJ,1,213000.0,0.0,Tarjeta Crédito,Tienda Física,Regreso A Clases,Xl
V003228,1,2023-11-08,C01441,Hombre,Local,P0009,Camisa Casual,Camisas,Camisa,T032,Koaj La Castellana,Cartagena,Bolívar,KOAJ,1,124000.0,0.4,Efectivo,Tienda Física,Regreso A Clases,S
V002715,1,2025-02-21,C00004,Mujer,Local,P0019,Top,Tops,Top,T012,Koaj Chipichape,Cali,Valle Del Cauca,KOAJ,1,75000.0,0.05,Efectivo,Tienda Física,Temporada De Diciembre,Xxl
V002084,3,2023-03-15,C00645,Mujer,Local,P0014,Jogger,Pantalones,Pantalón,T042,Koaj Guatapurí,Valledupar,Cesar,KOAJ,3,133000.0,0.0,Efectivo,Tienda Física,Temporada Regular,38
V000815,2,2023-05-09,C02177,Hombre,Local,P0019,Top,Tops,Top,T020,Koaj Salitre Plaza,Bogotá,Bogotá D.C.,KOAJ,1,74000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V003656,1,2023-06-08,C01264,Mujer,Local,P0026,Buzo Con Capucha,Buzos,Buzo,T009,Koaj Buenavista,Montería,Córdoba,KOAJ,1,136000.0,0.0,Tarjeta Débito,Tienda Física,Vacaciones,M
V000229,1,2023-06-22,C00657,Hombre,Local,P0004,Jean Skinny,Jeans,Pantalón,T041,Koaj Mayales,Valledupar,Cesar,KOAJ,1,168000.0,0.3,Efectivo,Tienda Física,Temporada Regular,36
V002919,1,2023-08-29,C01513,Mujer,Local,P0019,Top,Tops,Top,T043,Koaj Victoria,Pereira,Risaralda,KOAJ,1,73000.0,0.3,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V003278,1,2023-05-09,C01237,Mujer,Local,P0012,Blusa,Blusas,Blusa,T043,Koaj Victoria,Pereira,Risaralda,KOAJ,2,109000.0,0.0,Tarjeta Crédito,Tienda Física,Vacaciones,Xs
V002167,1,2024-12-07,C01933,Mujer,Local,P0025,Vestido Corto,Vestidos,Vestido,T030,Koaj Cacique,Bucaramanga,Santander,KOAJ,1,138000.0,0.0,Tarjeta Débito,Tienda Física,Regreso A Clases,Xxl
V002850,1,2024-09-10,C00197,Mujer,Local,P0016,Pantalón Cargo,Pantalones,Pantalón,T015,Koaj Wajira,Riohacha,La Guajira,KOAJ,1,143000.0,0.05,Efectivo,Tienda Física,Día De La Madre,38
V003145,1,2023-10-12,C02258,Hombre,Local,P0026,Buzo Con Capucha,Buzos,Buzo,T038,Koaj Plaza Central,Bogotá,Bogotá D.C.,KOAJ,1,134000.0,0.3,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V002820,3,2025-08-10,C01032,Mujer,Local,P0012,Blusa,Blusas,Blusa,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,3,105000.0,0.3,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V000760,1,2025-01-11,C02649,Mujer,Local,P0016,Pantalón Cargo,Pantalones,Pantalón,T036,Koaj Caribe Plaza,Cartagena,Bolívar,KOAJ,1,144000.0,0.2,Efectivo,Tienda Física,Temporada Regular,38
V002467,2,2025-03-14,C00946,Mujer,Turista,P0003,Jean Mom,Jeans,Pantalón,T003,Koaj Ocean Mall,Santa Marta,Magdalena,KOAJ,1,185000.0,0.0,Efectivo,Tienda Física,Temporada Regular,30
V003017,1,2025-11-29,C02379,Mujer,Local,P0009,Camisa Casual,Camisas,Camisa,T037,Koaj Fundadores,Manizales,Caldas,KOAJ,1,123000.0,0.2,Efectivo,Tienda Física,Temporada Regular,M
V003013,1,2024-12-04,C01704,Hombre,Turista,P0020,Camiseta Estampada,Camisetas,Camiseta,T016,Koaj Guacarí,Sincelejo,Sucre,KOAJ,1,75000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,S
V001939,2,2025-08-21,C00546,Mujer,Local,P0012,Blusa,Blusas,Blusa,T043,Koaj Victoria,Pereira,Risaralda,KOAJ,1,115000.0,0.05,Transferencia,Tienda Física,Temporada Regular,Xs
V001299,1,2023-04-30,C02747,Hombre,Local,P0018,Camiseta Básica,Camisetas,Camiseta,T042,Koaj Guatapurí,Valledupar,Cesar,KOAJ,1,75000.0,0.05,Tarjeta Crédito,Tienda Física,Black Friday,Xl
V002071,2,2024-03-03,C01220,Mujer,Local,P0013,Bolso,Accesorios,Accesorio,T043,Koaj Victoria,Pereira,Risaralda,KOAJ,4,58000.0,0.0,Tarjeta Débito,Tienda Física,Black Friday,Xs
V003154,2,2025-03-02,C02746,Hombre,Local,P0024,Chaqueta Denim,Chaquetas,Chaqueta,T005,Koaj Viva Sincelejo,Sincelejo,Sucre,KOAJ,1,214000.0,0.0,Efectivo,Tienda Física,Temporada Regular,Xxl
V000302,2,2025-01-19,C02635,Hombre,Local,P0003,Jean Mom,Jeans,Pantalón,T009,Koaj Buenavista,Montería,Córdoba,KOAJ,1,175000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,32
V000206,1,2023-02-26,C01815,Mujer,Turista,P0018,Camiseta Básica,Camisetas,Camiseta,T016,Koaj Guacarí,Sincelejo,Sucre,KOAJ,1,76000.0,0.0,Tarjeta Crédito,Tienda Física,Día De La Madre,L
V000178,2,2023-03-17,C00405,Mujer,Local,P0011,Buzo Básico,Buzos,Buzo,T006,Koaj Único,Pasto,Nariño,KOAJ,3,127000.0,0.0,Tarjeta Crédito,Tienda Física,Black Friday,M
V000006,1,2024-09-24,C01689,Hombre,Local,P0007,Gorra,Accesorios,Accesorio,T024,Koaj La Quinta,Bucaramanga,Santander,KOAJ,1,59000.0,0.0,Tarjeta Crédito,Tienda Física,Regreso A Clases,Xs
V002318,3,2025-05-19,C02297,Hombre,Local,P0015,Jean Straight,Jeans,Pantalón,T032,Koaj La Castellana,Cartagena,Bolívar,KOAJ,1,167000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,36
V002547,1,2025-09-25,C02631,Mujer,Local,P0006,Cinturón,Accesorios,Accesorio,T023,Koaj Jardín Plaza,Cali,Valle Del Cauca,KOAJ,3,53000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V001507,2,2025-09-06,C02180,Hombre,Local,P0023,Camiseta Oversize,Camisetas,Camiseta,T033,Koaj Parque Arboleda,Pereira,Risaralda,KOAJ,3,81000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,L
V002290,1,2024-09-02,C00001,Hombre,Local,P0003,Jean Mom,Jeans,Pantalón,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,2,177000.0,0.0,Efectivo,Tienda Física,Día De La Madre,40
V001846,1,2023-08-31,C01143,Hombre,Local,P0004,Jean Skinny,Jeans,Pantalón,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,4,172000.0,0.0,Efectivo,Online,Temporada Regular,36
V002951,2,2025-06-12,C01217,Mujer,Local,P0023,Camiseta Oversize,Camisetas,Camiseta,T018,Koaj Mall Plaza,Cartagena,Bolívar,KOAJ,2,76000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V001458,2,2024-01-27,C00035,Hombre,Turista,P0019,Top,Tops,Top,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,3,75000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V001143,1,2024-09-17,C00857,Mujer,Local,P0024,Chaqueta Denim,Chaquetas,Chaqueta,T023,Koaj Jardín Plaza,Cali,Valle Del Cauca,KOAJ,3,212000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,Xs
V002361,1,2025-12-07,C02107,Mujer,Local,P0008,Chaqueta Bomber,Chaquetas,Chaqueta,T009,Koaj Buenavista,Montería,Córdoba,KOAJ,4,207000.0,0.0,Efectivo,Tienda Física,Vacaciones,Xs
V003412,1,2023-03-02,C01526,Mujer,Local,P0017,Vestido Casual,Vestidos,Vestido,T018,Koaj Mall Plaza,Cartagena,Bolívar,KOAJ,4,140000.0,0.05,Efectivo,Online,Black Friday,Xxl
V003247,1,2023-01-13,C02525,Mujer,Local,P0022,Tenis Casuales,Calzado,Calzado,T043,Koaj Victoria,Pereira,Risaralda,KOAJ,2,209000.0,0.05,Efectivo,Online,Regreso A Clases,Xs
V002215,2,2023-04-30,C02674,Mujer,Local,P0021,Polo,Camisas,Polo,T041,Koaj Mayales,Valledupar,Cesar,KOAJ,1,125000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xl
V000476,1,2024-07-24,C01898,Hombre,Local,P0001,Pantalón Clásico,Pantalones,Pantalón,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,1,147000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,28
V001120,2,2025-05-06,C01796,Mujer,Local,P0019,Top,Tops,Top,T019,Koaj Primavera Urbana,Villavicencio,Meta,KOAJ,2,69000.0,0.05,Efectivo,Tienda Física,Temporada Regular,Xs
V002279,2,2024-08-07,C02361,Mujer,Local,P0019,Top,Tops,Top,T039,Koaj Alamedas,Montería,Córdoba,KOAJ,2,71000.0,0.1,Tarjeta Débito,Tienda Física,Vacaciones,S
V000326,2,2023-01-18,C02000,Mujer,Turista,P0001,Pantalón Clásico,Pantalones,Pantalón,T023,Koaj Jardín Plaza,Cali,Valle Del Cauca,KOAJ,4,146000.0,0.0,Tarjeta Crédito,Online,Día De La Madre,34
V003153,1,2025-06-05,C02623,Hombre,Local,P0017,Vestido Casual,Vestidos,Vestido,T037,Koaj Fundadores,Manizales,Caldas,KOAJ,1,143000.0,0.0,Efectivo,Tienda Física,Temporada Regular,L
V000320,1,2024-08-03,C00726,Mujer,Local,P0026,Buzo Con Capucha,Buzos,Buzo,T039,Koaj Alamedas,Montería,Córdoba,KOAJ,1,134000.0,0.05,Efectivo,Tienda Física,Temporada Regular,Xs
V003491,1,2023-04-14,C02239,Hombre,Local,P0012,Blusa,Blusas,Blusa,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,2,112000.0,0.0,Tarjeta Débito,Online,Temporada Regular,Xs
V002554,2,2025-04-14,C02064,Hombre,Turista,P0018,Camiseta Básica,Camisetas,Camiseta,T022,Koaj Portal Del Prado,Barranquilla,Atlántico,KOAJ,4,76000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,M
V002013,1,2023-06-28,C00177,Hombre,Local,P0022,Tenis Casuales,Calzado,Calzado,T014,Koaj La Estación,Ibagué,Tolima,KOAJ,1,201000.0,0.0,Tarjeta Débito,Tienda Física,Temporada De Diciembre,Xs
V002108,1,2023-01-06,C02046,Mujer,Local,P0018,Camiseta Básica,Camisetas,Camiseta,T025,Koaj El Tesoro,Medellín,Antioquia,KOAJ,1,74000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V003121,1,2025-03-10,C00463,Hombre,Local,P0015,Jean Straight,Jeans,Pantalón,T009,Koaj Buenavista,Montería,Córdoba,KOAJ,1,171000.0,0.0,Efectivo,Tienda Física,Temporada Regular,34
V002761,1,2025-06-27,C01768,Hombre,Turista,P0022,Tenis Casuales,Calzado,Calzado,T009,Koaj Buenavista,Montería,Córdoba,KOAJ,2,196000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xl
V001404,1,2025-01-05,C02665,Hombre,Local,P0023,Camiseta Oversize,Camisetas,Camiseta,T031,Koaj Campanario,Popayán,Cauca,KOAJ,1,77000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,M
V001471,2,2024-05-02,C01171,Mujer,Local,P0017,Vestido Casual,Vestidos,Vestido,T025,Koaj El Tesoro,Medellín,Antioquia,KOAJ,1,149000.0,0.0,Transferencia,Tienda Física,Temporada Regular,S
V002994,3,2025-04-04,C01615,Mujer,Local,P0016,Pantalón Cargo,Pantalones,Pantalón,T013,Koaj Caracolí,Bucaramanga,Santander,KOAJ,2,133000.0,0.0,Efectivo,Tienda Física,Temporada Regular,40
V002577,3,2025-05-29,C02271,Mujer,Local,P0001,Pantalón Clásico,Pantalones,Pantalón,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,1,142000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,40
V003161,2,2025-08-01,C02240,Mujer,Turista,P0022,Tenis Casuales,Calzado,Calzado,T007,Koaj San Pedro Plaza,Neiva,Huila,KOAJ,1,198000.0,0.0,Efectivo,Tienda Física,Temporada Regular,Xl
V003713,2,2025-08-31,C01651,Mujer,Local,P0026,Buzo Con Capucha,Buzos,Buzo,T028,Koaj Ventura Plaza,Cúcuta,Norte De Santander,KOAJ,1,132000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xs
V001666,2,2023-07-09,C01448,Hombre,Local,P0024,Chaqueta Denim,Chaquetas,Chaqueta,T043,Koaj Victoria,Pereira,Risaralda,KOAJ,1,212000.0,0.4,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V000573,1,2024-01-24,C02522,Mujer,Local,P0018,Camiseta Básica,Camisetas,Camiseta,T009,Koaj Buenavista,Montería,Córdoba,KOAJ,2,79000.0,0.15,Tarjeta Débito,Tienda Física,Temporada Regular,M
V003279,1,2023-07-27,C01272,Hombre,Local,P0018,Camiseta Básica,Camisetas,Camiseta,T038,Koaj Plaza Central,Bogotá,Bogotá D.C.,KOAJ,2,76000.0,0.0,Efectivo,Tienda Física,Temporada De Diciembre,S
V003265,1,2024-11-20,C01489,Hombre,Local,P0014,Jogger,Pantalones,Pantalón,T008,Koaj Gran Estación,Bogotá,Bogotá D.C.,KOAJ,4,138000.0,0.0,Transferencia,Tienda Física,Temporada De Diciembre,34
V002392,1,2024-12-13,C01122,Hombre,Local,P0024,Chaqueta Denim,Chaquetas,Chaqueta,T021,Koaj Mallplaza,Manizales,Caldas,KOAJ,4,211000.0,0.3,Tarjeta Débito,Tienda Física,Temporada Regular,M
V000681,1,2023-05-14,C02691,Mujer,Turista,P0014,Jogger,Pantalones,Pantalón,T013,Koaj Caracolí,Bucaramanga,Santander,KOAJ,1,142000.0,0.2,Efectivo,Online,Temporada Regular,32
V003701,2,2024-09-18,C01617,Mujer,Turista,P0004,Jean Skinny,Jeans,Pantalón,T009,Koaj Buenavista,Montería,Córdoba,KOAJ,1,180000.0,0.2,Tarjeta Crédito,Tienda Física,Temporada Regular,40
V000832,1,2025-02-20,C02408,Hombre,Local,P0006,Cinturón,Accesorios,Accesorio,T034,Koaj Viva Barranquilla,Barranquilla,Atlántico,KOAJ,1,56000.0,0.15,Tarjeta Crédito,Online,Temporada Regular,L
V000168,3,2025-10-21,C00340,Hombre,Local,P0022,Tenis Casuales,Calzado,Calzado,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,1,204000.0,0.0,Efectivo,Tienda Física,Día Del Padre,S
V003694,1,2024-06-10,C02051,Mujer,Local,P0020,Camiseta Estampada,Camisetas,Camiseta,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,1,76000.0,0.0,Tarjeta Débito,Tienda Física,Temporada De Diciembre,Xs
V002179,1,2025-04-22,C01813,Mujer,Local,P0009,Camisa Casual,Camisas,Camisa,T007,Koaj San Pedro Plaza,Neiva,Huila,KOAJ,1,132000.0,0.4,Tarjeta Crédito,Tienda Física,Vacaciones,Xl
V000818,1,2024-01-02,C00602,Hombre,Local,P0009,Camisa Casual,Camisas,Camisa,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,4,121000.0,0.0,Transferencia,Tienda Física,Temporada Regular,M
